true,predict
1.0,2.7005381327999323
2.0,2.834017590436484
1.0,1.283834224907883
1.0,1.0828952976264206
3.0,3.0008469373451927
3.0,2.8727508785488407
3.0,3.426695970904704
4.0,2.724347985200989
1.0,1.9015911841604942
4.0,4.0
4.0,3.3015057547697015
4.0,3.304707238176004
3.0,2.899592184484866
4.0,3.900681225387197
1.0,2.6549504891817652
4.0,3.8751491107322944
1.0,1.6659340788071115
4.0,3.502365795910693
4.0,4.0
1.0,2.9023489172467447
4.0,3.9292751897354643
4.0,2.591804718887942
4.0,1.5155241731679714
4.0,3.8016381285715437
