true,predict
4.0,3.6890009756003903
2.0,2.773979238469442
4.0,3.2537682774918957
3.0,3.0
4.0,4.0
4.0,4.0
4.0,4.0
4.0,4.0
4.0,4.0
4.0,4.0
1.0,1.0
1.0,1.0
4.0,3.735578196728898
3.0,3.141886276650151
4.0,3.5031114846056024
4.0,3.8895414198380562
4.0,4.0
1.0,1.0
3.0,3.0
3.0,2.8881682787898733
4.0,2.650707565424645
3.0,2.8584861079046546
3.0,3.6182188738494716
4.0,3.938055596913305
1.0,1.0
1.0,1.0
1.0,2.5746875215031384
4.0,4.0
4.0,3.483718567890591
4.0,3.5038583169008435
4.0,4.0
4.0,4.0
4.0,4.0
1.0,1.0
4.0,4.0
4.0,3.4202322434923147
4.0,4.0
4.0,4.0
4.0,3.005866885994485
1.0,2.819176665396068
2.0,2.4979361151604187
4.0,3.449582171542293
4.0,3.900327214343354
4.0,4.0
1.0,1.0
4.0,3.130577735469202
4.0,3.858472777608691
3.0,3.6638832136837656
4.0,3.8763795877206615
4.0,3.824290814612823
4.0,3.9173771648250155
4.0,4.0
1.0,1.0
2.0,3.119171418290368
3.0,3.8181527971707117
1.0,3.301260688143193
4.0,3.906837209692931
4.0,3.931490055435948
4.0,4.0
4.0,4.0
4.0,4.0
1.0,1.0
4.0,4.0
2.0,2.0873806982507035
4.0,3.405568871614323
4.0,3.8199280440029204
4.0,4.0
4.0,4.0
1.0,1.0
3.0,2.8900922820550927
3.0,2.2006345080228376
4.0,3.603258559573282
4.0,3.7515104574717566
4.0,2.7563371865593225
4.0,3.3796075565268358
4.0,3.5027340692423765
4.0,3.7289285104585344
3.0,3.0
4.0,3.0666902790966737
4.0,4.0
2.0,3.588248279372817
2.0,3.68700468642234
4.0,3.6018856961219226
4.0,3.5033693507398906
1.0,2.904651904157666
4.0,3.637213710837403
4.0,3.6997210345740217
4.0,3.6031399018177575
3.0,2.858219140810067
4.0,2.653322335676002
4.0,2.014651680428344
4.0,4.0
4.0,3.6034675631142212
4.0,3.7508793397403406
1.0,3.6754297987894917
4.0,3.734917705998774
4.0,4.0
3.0,3.0
4.0,3.275762663744744
4.0,2.806007343080376
4.0,3.4142335679731097
4.0,3.909642375351618
4.0,4.0
3.0,2.875290558261732
4.0,3.5030761623029583
4.0,3.4307462868970995
4.0,3.689176079584885
4.0,4.0
4.0,3.7356436108369064
4.0,3.819181511858589
3.0,2.774382651735467
4.0,4.0
1.0,3.0843657423456197
4.0,4.0
4.0,4.0
1.0,3.115050804769474
4.0,3.624991487727341
4.0,4.0
4.0,3.689609987234202
3.0,3.000102289738605
4.0,3.010087602495969
4.0,3.689494611909367
4.0,4.0
3.0,3.0
4.0,2.851734313576865
4.0,3.7082672610122187
4.0,4.0
3.0,3.6824771124115596
4.0,4.0
4.0,3.7295209575844943
4.0,3.6689522554060328
4.0,3.6690148766034474
4.0,1.3027586625337713
4.0,4.0
2.0,3.103860028242526
4.0,3.8580890395669596
4.0,3.5741544816199595
3.0,2.9170881363963788
4.0,3.403702217357833
3.0,3.6824771124115596
3.0,2.6698319575409473
4.0,3.689062344232772
4.0,4.0
4.0,4.0
4.0,4.0
4.0,4.0
4.0,4.0
3.0,2.916015525280221
4.0,3.601541161186014
4.0,3.7876108924243472
4.0,3.9173647371977505
4.0,2.6720631019513195
4.0,3.8006476597622156
4.0,3.689225360199322
4.0,4.0
4.0,3.601640342568348
4.0,2.8396086851733857
4.0,3.501712994308361
4.0,3.702141181591921
4.0,3.6890300478802875
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.1862466084598076
4.0,3.3857970745620602
3.0,2.6670266865206442
4.0,3.689176079584885
3.0,3.8838462099387523
4.0,3.5031492998577787
4.0,3.688836412888507
4.0,3.3599010966310585
4.0,4.0
3.0,2.8676849340458026
1.0,2.6157720005275493
4.0,3.689494611909367
4.0,3.6448436033099596
3.0,3.079296387471393
4.0,2.6375277110289095
4.0,3.7879368552120942
4.0,3.0459908511063793
4.0,3.6034723435810485
4.0,3.2895607520981565
4.0,3.688836412888507
4.0,3.824937836649293
4.0,3.3614923879897263
4.0,3.909839858735511
4.0,4.0
4.0,3.6890286353929937
4.0,4.0
4.0,3.909655158994091
4.0,3.1060789961010964
4.0,3.3369301305943178
4.0,3.689644417081901
4.0,3.9098396404767053
1.0,3.5560928499062303
4.0,3.7357415783704204
4.0,3.6676955261478765
4.0,3.0033845175713902
4.0,3.404003625406724
4.0,3.277518341554646
4.0,4.0
4.0,4.0
4.0,3.8345727700826377
2.0,2.455872497357259
4.0,3.1836122008444727
3.0,3.0797838053080113
4.0,3.574155035025188
4.0,4.0
4.0,3.735559089369729
4.0,3.4848511217247027
4.0,3.006407233969988
4.0,4.0
3.0,3.2697396737222704
4.0,4.0
4.0,3.751803551089727
4.0,3.3369353059940985
4.0,3.787483036192371
4.0,2.89434216315865
4.0,3.9173723372847564
4.0,4.0
4.0,3.5751394850763183
4.0,3.668114936722216
4.0,3.9093385378557173
4.0,4.0
4.0,3.008415150292116
4.0,3.7879368552120942
4.0,3.107777483697967
4.0,3.5036491010004096
4.0,3.132774000220421
4.0,3.574155035025188
3.0,3.3183443604286995
